Date,Close,High,Low,Open,Volume
2010-09-09,76.31311798095703,77.20188133249349,76.17754371559124,77.20188133249349,26500
2010-09-10,76.65958404541016,76.71984055125687,76.2980565030832,76.5842662862901,8600
2010-09-13,77.62367248535156,77.68392899688978,77.20188839733852,77.54835471911741,33750
2010-09-14,77.60860443115234,77.94000946919998,77.11149687408088,77.4579631655049,59400
2010-09-15,77.80443572998047,77.86468649027057,77.12656439592016,77.29226691606564,9250
2010-09-16,77.77429962158203,77.81948912382974,77.35250986389076,77.59353011983885,59550
2010-09-17,77.8496322631836,78.24128809911394,77.5935449599244,78.24128809911394,49350
2010-09-20,79.11499786376953,79.11499786376953,77.92495749439473,78.13584956058716,19000
2010-09-21,78.87401580810547,79.41631323936606,78.54261054536164,79.0999692402103,19250
2010-09-22,78.45220947265625,79.11501406590938,78.30156814711303,78.75348063098467,18100
2010-09-23,77.80443572998047,78.58774733114265,77.6688614631684,77.8194969834588,33350
2010-09-24,79.39320373535156,79.4386444476898,78.65107283899475,78.71165660372186,24100
2010-09-27,79.01457214355469,79.4992365345212,79.01457214355469,79.4992365345212,15000
2010-09-28,79.52950286865234,79.52950286865234,78.31785663645972,78.99940944756338,49850
2010-09-29,79.15086364746094,79.45377665215359,78.9236832271302,79.1963043535951,15900
2010-09-30,79.02972412109375,80.0293332731805,78.72681103127636,79.66583640988229,44750
2010-10-01,79.30236053466797,79.63556557513577,78.8782855941364,79.57498179003477,17100
2010-10-04,78.63593292236328,79.71127464660864,78.3784605594674,79.71127464660864,88700
2010-10-05,80.36251831054688,80.4230962914107,79.37805245729831,79.52950607583568,19850
2010-10-06,80.2262191772461,80.48369152097348,79.98388988649666,80.36252976439178,276900
2010-10-07,80.1807861328125,80.65030170624482,79.75671127783272,80.65030170624482,49900
2010-10-08,80.78660583496094,80.83204077218728,80.01418301418231,80.28679841512655,61550
2010-10-11,80.65029907226562,80.90777143221261,80.4836965910828,80.81690155344845,14200
2010-10-12,81.11978912353516,81.21065897372674,80.07473962565535,80.55939808529237,42050
2010-10-13,81.60446166992188,81.99824456975844,81.21067299249972,81.46815109351968,74450
2010-10-14,81.30155944824219,81.64990746146663,80.87748461085353,81.55903180591777,19100
2010-10-15,81.4530258178711,81.84681460916491,80.81691346244035,81.81652271925098,54950
2010-10-18,82.043701171875,82.11943378355619,81.36215388744102,81.49846449984524,22850
2010-10-19,80.74114990234375,81.54386439840279,80.28677753788769,81.13493273694311,38550
2010-10-20,81.60446166992188,81.9073747038807,80.98349255021978,80.98349255021978,22800
2010-10-21,81.72562408447266,82.36174203874045,81.2561143667079,81.98310218759565,29400
2010-10-22,81.92253112792969,81.93767418218594,81.7407855889222,81.90738807367345,24850
2010-10-25,82.16490173339844,82.75557936522424,82.1346098320754,82.55868489541916,29600
2010-10-26,82.14971160888672,82.21028959923893,81.69533912693537,81.72563101090454,15000
2010-10-27,81.89222717285156,81.95281093612095,81.19553122801055,81.58931413409027,17150
2010-10-28,81.95281219482422,82.40717887115188,81.60446421705348,82.36174393679484,19250
2010-10-29,82.0134048461914,82.10427472475237,81.78621859461626,81.86194541927918,13400
2010-11-01,82.05884552001953,82.86156031719841,81.60447876270293,82.48292038983678,51550
2010-11-02,82.6949462890625,82.86154875827499,82.43747394761483,82.71009511949235,26100
2010-11-03,83.0433349609375,83.0433349609375,82.02857666631695,82.86158358490528,31850
2010-11-04,84.6032943725586,84.66387813902037,83.86115767736688,83.9823252102904,49000
2010-11-05,84.93649291992188,85.04251161446018,84.57299612608661,84.73959858252837,48300
2010-11-08,84.83049011230469,84.87593083412997,84.4367071145366,84.72447139069071,43400
2010-11-09,84.16405487060547,85.04250198599182,83.90658257804492,84.95162635342551,35700
2010-11-10,84.48213958740234,84.51243147520407,83.54311417589642,84.17923226455883,28200
2010-11-11,84.20951080322266,84.27009457337881,83.61883348816596,83.8157278523803,24000
2010-11-12,83.1644515991211,83.95202313474996,82.83124670162053,83.60367518626542,39450
2010-11-15,83.08876037597656,83.69458089375904,83.02817659092199,83.52798415124059,202750
2010-11-16,81.75591278076172,82.55862738508849,81.39242177327183,82.55862738508849,32850
2010-11-17,81.81651306152344,82.13456920169504,81.6196186891182,81.83165611589926,42450
2010-11-18,83.02812957763672,83.2401669276774,82.6040548775554,82.6040548775554,26100
2010-11-19,83.22502136230469,83.25531323676377,82.57376050539514,82.92210839529815,20250
2010-11-22,83.14933013916016,83.14933013916016,82.22544779443378,82.86156009747286,25350
2010-11-23,81.98309326171875,82.27085743732776,81.72561518662859,82.21027368112009,142400
2010-11-24,83.0433349609375,83.13420487136521,82.49809238801761,82.49809238801761,30100
2010-11-26,82.57379913330078,82.84642035338004,82.40719663463156,82.51321535604161,32650
2010-11-29,82.498046875,82.6646493223231,81.52872984794034,82.05882329161821,46000
2010-11-30,81.92253112792969,82.43748163643971,81.64990993062518,81.75592864317844,91950
2010-12-01,83.7702865600586,83.86115643081455,83.20989539499612,83.24018727777673,33350
2010-12-02,84.86076354980469,84.89105543190621,83.86115455079751,83.86115455079751,60650
2010-12-03,85.07280731201172,85.16368296511553,84.54271377953829,84.55786261051536,184100
2010-12-06,84.966796875,85.13339936644532,84.81534321600611,84.93651076527063,64150
2010-12-07,84.9970703125,85.86036869206487,84.96677843175915,85.83007681132402,109000
2010-12-08,85.3454360961914,85.3757279832577,84.78505062943167,85.11825560957423,69050
2010-12-09,85.66349792480469,85.83009463710103,85.31514989031592,85.83009463710103,54850
