Date,Close,High,Low,Open,Volume
2001-06-15,35.812137603759766,36.03087706391453,35.496894502228955,35.657732268396,1067400
2001-06-18,35.58372116088867,35.97294796397819,35.58372116088867,35.90861143401236,282600
2001-06-19,35.68347930908203,36.1338257017977,35.53550880725368,36.12417582514221,1777600
2001-06-20,36.059810638427734,36.075895389563094,35.62554935384608,35.62554935384608,476000
2001-06-21,36.349327087402344,36.494080063154456,35.947232761214266,36.027651626451885,240400
2001-06-22,36.117713928222656,36.317153561988405,35.94722635696271,36.317153561988405,180600
2001-06-25,35.88555145263672,36.240278737628735,35.72431155397439,36.18223227569727,30400
2001-06-26,35.79201126098633,35.97260151578829,35.4921051249719,35.50500460462377,146600
2001-06-27,35.79523468017578,36.014520900953784,35.62432089021958,35.859729614388826,114000
2001-06-28,36.23381042480469,36.56273855579475,36.053222624286555,36.053222624286555,357400
2001-06-29,36.44020080566406,36.64013907633231,36.08869916468908,36.13384611930377,215000
2001-07-02,36.53693389892578,36.74332061353386,36.311196738350645,36.311196738350645,290000
2001-07-03,36.517608642578125,36.55308161427577,36.38539321560768,36.48858664409391,56800
2001-07-05,36.101593017578125,36.4208496176109,36.101593017578125,36.4047246522388,627600
2001-07-06,35.15027618408203,35.82103433843954,35.15027618408203,35.79523538012023,777000
2001-07-09,35.376014709472656,35.53725452576072,35.247024824701676,35.28894629121981,850000
2001-07-10,34.908416748046875,35.5727239376575,34.908416748046875,35.55660143382976,218000
2001-07-11,34.95358657836914,34.99550806815493,34.58918527702144,34.97293457975863,47200
2001-07-12,35.7823371887207,35.82425865225522,35.292169264633756,35.2953922892966,64800
2001-07-13,35.95326614379883,36.03388608018929,35.56951691960138,35.60176440209252,430000
2001-07-16,35.53725814819336,35.97260766480727,35.498562162947394,35.97260766480727,46400
2001-07-17,35.95647430419922,35.95647430419922,35.38890953660544,35.472754918940936,183400
2001-07-18,35.582401275634766,35.82426099869478,35.44373739632504,35.65012416317698,54400
2001-07-19,35.7823371887207,36.195110695388486,35.633996863532225,36.03709637556314,18600
2001-07-20,35.78554916381836,35.88874250152738,35.63398341086252,35.79522315480307,11600
2001-07-23,35.166404724121094,35.92100587926427,35.166404724121094,35.875858927776605,52000
2001-07-24,34.67947006225586,35.16318965171583,34.44083575367996,35.04387126726535,102400
2001-07-25,35.118038177490234,35.130937660125134,34.65366664393276,34.73106107941742,519200
2001-07-26,35.566280364990234,35.566280364990234,34.953568547034266,35.04708793938289,65000
2001-07-27,35.6275520324707,35.74364244042385,35.38891532527548,35.592079074923426,208000
2001-07-30,35.598548889160156,35.73076680283925,35.443759945706375,35.73076680283925,25600
2001-07-31,35.74363327026367,36.0661128304515,35.604969421293745,35.63399140075523,119200
2001-08-01,35.89844512939453,36.09838345709184,35.77912673797957,35.85974667426193,237400
2001-08-02,36.01130676269531,36.246718021362675,35.875865881978385,36.23059305256669,62200
2001-08-03,35.88555145263672,35.98874488936759,35.64691709150764,35.98874488936759,17600
2001-08-06,35.47276306152344,35.8597376744284,35.41471662355523,35.8597376744284,30400
2001-08-07,35.53725814819336,35.582405104530054,35.408268250274006,35.440515724753844,29200
2001-08-08,34.89229202270508,35.61464810407661,34.8600445545048,35.424383859143994,54400
2001-08-09,34.9954948425293,34.9954948425293,34.702039604281005,34.856828477549946,56200
2001-08-10,35.13737487792969,35.23089425173151,34.55368762316805,35.02128203185322,114200
