Date,Close,High,Low,Open,Volume
2002-07-30,35.97665023803711,36.14435513647511,35.97665023803711,36.07815601167208,6100
2002-07-31,36.42232894897461,36.54148785573165,36.1442971115781,36.16636120640655,29400
2002-08-01,36.62979507446289,36.638620049615895,36.42678697568368,36.42678697568368,25000
2002-08-02,37.00489807128906,37.11522871751654,36.576814625202616,36.70038777727764,52800
2002-08-05,37.168212890625,37.26530446137745,37.00492221553895,37.08877463882993,61100
2002-08-06,36.85045623779297,37.02698604287622,36.72688638434249,37.01374689672452,64900
2002-08-07,36.93871307373047,37.13289616246937,36.78866495390525,36.894581471842194,40300
2002-08-08,36.93871307373047,36.96960553175481,36.78866495390525,36.885756498274695,40900
2002-08-09,37.45948028564453,37.45948028564453,37.07111741061505,37.07111741061505,35900
2002-08-12,37.68894958496094,38.262666927568745,37.57420476962972,37.64481799968713,32100
2002-08-13,38.15232849121094,38.16115682667767,37.67570275373392,37.856643226520696,75400
2002-08-14,38.297977447509766,38.79226000723689,38.28473830728016,38.598076971804005,130000
2002-08-15,37.96255874633789,38.17439502100833,37.887534731838855,38.12143511058488,87100
2002-08-16,37.53890609741211,38.18323680641046,37.43298959693939,38.147933550936116,85000
2002-08-19,37.65365219116211,37.66247716356842,37.38444507793274,37.534496545039666,47300
2002-08-20,38.07292175292969,38.08175009568807,37.7772362440221,37.78606458678048,40800
2002-08-21,37.86990737915039,37.997891391775376,37.790469142590936,37.81253662881188,40000
2002-08-22,37.53890609741211,37.75515663495099,37.53890609741211,37.75515663495099,34400
2002-08-23,37.90963363647461,37.931697758845104,37.600705620052295,37.600705620052295,20100
2002-08-26,37.94496154785156,38.04646397512422,37.808149097530794,37.821388251781315,23900
2002-08-27,37.706634521484375,37.81255108839108,37.600714587550705,37.68898119916209,301800
2002-08-28,37.89637756347656,38.033186508957726,37.883135055537565,37.97140160667432,18100
2002-08-29,38.20087432861328,38.33327242475051,38.1081970081266,38.28914084837925,135700
2002-08-30,38.43037414550781,38.45243825605654,38.152338742994225,38.28473687438397,78100
2002-09-03,39.02122116088867,39.02122116088867,38.56027039634635,38.59572892781384,102100
2002-09-04,39.01231384277344,39.136418572499274,38.93253392156089,39.01674699992639,66300
2002-09-05,39.22507858276367,39.291562443104176,38.728669591265465,39.256103933387955,648400
2002-09-06,38.764129638671875,39.08768263502519,38.648891168277714,38.99017342019242,140000
2002-09-09,38.70650863647461,38.92811923893031,38.67548328739119,38.78185542974728,83800
2002-09-10,38.89269256591797,39.00349795784366,38.56027639014089,38.63562324508744,336000
2002-09-11,38.68877029418945,38.69320345201982,38.44943049397904,38.56023576917782,177700
2002-09-12,38.99018859863281,39.065535427968086,38.768577890109505,38.77301105110306,43400
2002-09-13,39.34917449951172,39.420091509057464,39.08324247673344,39.14972632780529,155100
2002-09-16,39.4156608581543,39.5441954100013,39.40236476339587,39.535329092489455,73000
2002-09-17,39.49101638793945,39.58852561309031,39.163033579122114,39.28713499967408,75400
2002-09-18,39.499855041503906,39.69486997370602,39.455530238200595,39.517584286523686,196600
2002-09-19,39.76578903198242,39.7879480532844,39.561907775861535,39.75692271825531,109900
2002-09-20,39.57965850830078,39.67716434167642,39.473282974875055,39.64613898980468,113500
2002-09-23,39.93424987792969,39.9963006071601,39.78798599552466,39.88992841155241,163200
2002-09-24,40.191280364990234,40.3065187716683,39.982965954209526,40.02285760254372,251900
2002-09-25,39.7037467956543,40.0494587112728,39.56191617946443,39.93422027889709,127200
2002-09-26,39.61069869995117,39.681612367292395,39.273849480925094,39.46886798375772,429000
2002-09-27,39.90760803222656,39.90760803222656,39.65940542405101,39.68156443891987,298200
2002-09-30,40.06718826293945,40.2887988137505,39.92535764568073,40.18242669618362,297800
2002-10-01,39.570247650146484,39.73041532402529,39.50796059857025,39.66812827244905,257500
2002-10-02,39.797142028808594,39.81049216127598,39.525747039920354,39.70371146787169,91000
