Date,Close,High,Low,Open,Volume
2000-01-03,0.08941037207841873,0.09096249170832604,0.08427729331680213,0.09024648294154068,300912000
2000-01-04,0.08702303469181061,0.08809750513254697,0.08260596617005952,0.08785822997861478,300480000
2000-01-05,0.08415807783603668,0.08594855664635005,0.08296442074210938,0.08451653971705785,188352000
2000-01-06,0.0786665603518486,0.08415810029387892,0.07544405692173071,0.08415810029387892,120480000
2000-01-07,0.0799802765250206,0.08081546474921503,0.07711532108091161,0.07830897794883251,71184000
2000-01-10,0.08260598033666611,0.08594857899092359,0.07878665505716373,0.08021867235874615,239856000
2000-01-11,0.07926338911056519,0.08308363687629505,0.07926338911056519,0.0821283461104326,148128000
2000-01-12,0.07723455131053925,0.07938349982606151,0.07616008046806849,0.07926339772487358,123552000
2000-01-13,0.08045703172683716,0.08117395560968182,0.07616005808694275,0.07711534867589491,132192000
2000-01-14,0.08391883969306946,0.08726143922375525,0.08141235110928279,0.08165163319756877,604560000
2000-01-18,0.0875006839632988,0.08785823058101094,0.08117394967062821,0.0849932743213181,261648000
2000-01-19,0.08666457235813141,0.08785822955187568,0.08594856383361066,0.08785822955187568,164688000
2000-01-20,0.08642619848251343,0.09215610362753579,0.08571019001755699,0.0873814889109123,179568000
2000-01-21,0.08547093719244003,0.08654540781900774,0.08332198910872524,0.08618694584427333,544272000
2000-01-24,0.08165162056684494,0.08821671650428839,0.08117397176203485,0.08821671650428839,256944000
2000-01-25,0.08093467354774475,0.0828452547242733,0.07830900591456612,0.08200914407368759,237120000
2000-01-26,0.07759208232164383,0.08308362905410792,0.07616006502068218,0.0809346809744523,232464000
2000-01-27,0.07353345304727554,0.07818888039840903,0.07066849743928785,0.07818888039840903,458208000
2000-01-28,0.0713854432106018,0.07305674239989621,0.0685204935460791,0.07257910051640891,194448000
2000-01-31,0.07078859955072403,0.0732950864973715,0.06684917373450393,0.07174296772572719,182400000
2000-02-01,0.07245900481939316,0.07305674882240382,0.06828121754295155,0.07090780756070607,92976000
2000-02-02,0.07448876649141312,0.07592170593592239,0.07245900516923025,0.07281746714712362,149040000
2000-02-03,0.07568241655826569,0.07842818627194512,0.0752047678462881,0.07687606702827478,108240000
2000-02-04,0.07747288048267365,0.07806970901590282,0.0759216836713958,0.07806970901590282,123696000
2000-02-07,0.07269830256700516,0.07783138163499205,0.07257912259191818,0.07783138163499205,217488000
2000-02-08,0.07616006582975388,0.0787866558599846,0.07257910724167434,0.07448876648559491,468816000
2000-02-09,0.07806970924139023,0.08033783663534066,0.07795052932610617,0.07902499965015064,589056000
2000-02-10,0.0940658301115036,0.09549876326689541,0.08284529451758363,0.08284529451758363,970080000
2000-02-11,0.09549873322248459,0.09884133212253125,0.08857517550753133,0.09872123003681993,423792000
2000-02-14,0.110777847468853,0.110777847468853,0.09478178747107452,0.09573707799843936,650112000
2000-02-15,0.10648088157176971,0.11113631717936238,0.10194463273319286,0.11101713724092534,450480000
2000-02-16,0.11137466877698898,0.11507573564324626,0.10648087365631177,0.10767453086937581,1019568000
2000-02-17,0.11531411856412888,0.11603104254110404,0.10958421170377172,0.11125551109745593,535776000
2000-02-18,0.12868452072143555,0.13035581337555446,0.11280763668094584,0.11364282535914508,960864000
2000-02-22,0.12510262429714203,0.1262962817321005,0.1203280082184672,0.12462590449021209,542496000
2000-02-23,0.12581953406333923,0.12713237130185628,0.12211848058795353,0.12367059300058741,511392000
2000-02-24,0.12462587654590607,0.12737073065555404,0.11937269758172371,0.12653554222188043,244320000
2000-02-25,0.11686623841524124,0.12474509392996229,0.11173316679329366,0.12474509392996229,278736000
2000-02-28,0.11603104323148727,0.11746306059861682,0.11412046862193967,0.11626940313973039,517872000
2000-02-29,0.12223764508962631,0.12367057738302316,0.11531408936142003,0.11531408936142003,306048000
2000-03-01,0.1186567097902298,0.12223766825623048,0.11674704378083244,0.12223766825623048,383568000
2000-03-02,0.11065865308046341,0.11961196957427384,0.11030111331486607,0.11961196957427384,191040000
2000-03-03,0.11244914680719376,0.11364279719760596,0.10982347250447473,0.11077784773665528,273696000
2000-03-06,0.11173314601182938,0.12176094113020117,0.11077785541593306,0.11316607849038446,432096000
2000-03-07,0.15912450850009918,0.16664489446173772,0.13704008407440982,0.14324763267376384,1952208000
2000-03-08,0.16043731570243835,0.16187024804250946,0.14754548746798538,0.15903464282345786,668736000
2000-03-09,0.19156402349472046,0.20627658611518782,0.16187027888728361,0.16234701234773347,952944000
2000-03-10,0.2253759205341339,0.27694504996150165,0.2000689976528332,0.2015019299805608,2161200000
2000-03-13,0.2850632965564728,0.2864953141120185,0.20245638627212645,0.2043669679636365,2415168000
2000-03-14,0.21033520996570587,0.28351114479185424,0.20627660230277792,0.28351114479185424,1567776000
2000-03-15,0.20174036920070648,0.23122601710627172,0.19481681105162085,0.2254062534097573,995616000
2000-03-16,0.17986492812633514,0.21534909018403695,0.17691104416521536,0.2081862443231872,750384000
2000-03-17,0.19075819849967957,0.20436695453317585,0.17568716553480512,0.175717425004746,557616000
2000-03-20,0.1906389743089676,0.2046052669881584,0.1845506064354554,0.19827853924600564,365280000
2000-03-21,0.18120798468589783,0.1926677814236199,0.16616721663083364,0.19099648934497007,536640000
2000-03-22,0.18252180516719818,0.18813161041466153,0.1795367459906283,0.1826409851305696,230592000
2000-03-23,0.18574431538581848,0.19577211366961955,0.18049206312199545,0.18085051834859664,309408000
2000-03-24,0.17798548936843872,0.192907078115359,0.17189712203522994,0.1845505900577787,231600000
2000-03-27,0.16628645360469818,0.18335698831068836,0.16473525621008409,0.1776270743146656,388944000
2000-03-28,0.1538722813129425,0.1623470371457606,0.15088722201976218,0.16055655074852213,393312000
2000-03-29,0.14372526109218597,0.15805002233247703,0.13751771337125698,0.1544690506009144,469440000
2000-03-30,0.14288915693759918,0.15614037105796186,0.1346527627194496,0.13942737847783637,361920000
2000-03-31,0.16136237978935242,0.1678385475891663,0.1499328262018237,0.15264833663743757,962976000
2000-04-03,0.14873917400836945,0.16043734736294865,0.14456047138811742,0.15990010862629847,329952000
2000-04-04,0.14324764907360077,0.15924370668077614,0.10886821192982055,0.15661713001901914,513792000
2000-04-05,0.17512060701847076,0.18622195340079586,0.13727938206835108,0.14468058930955244,639600000
2000-04-06,0.18323776125907898,0.1925486180859238,0.17452371937536346,0.18323776125907898,404592000
2000-04-07,0.19589121639728546,0.20054665164615948,0.18431222507030554,0.1924294383582325,318576000
2000-04-10,0.1785823404788971,0.21081282268762688,0.17488127332681086,0.1992338304349572,395280000
2000-04-11,0.16795772314071655,0.18144729710527313,0.1527977720516823,0.16613699131007553,457584000
2000-04-12,0.1505296379327774,0.17189713545188107,0.14993280930887684,0.16819699743658878,313440000
2000-04-13,0.14408281445503235,0.15709473974384447,0.14157633345985263,0.15172329530195477,313296000
2000-04-14,0.13140006363391876,0.14527744221815847,0.12510266350244403,0.1348911875896524,421920000
2000-04-17,0.13811452686786652,0.14324761088433383,0.12032798767837771,0.12032798767837771,294096000
2000-04-18,0.1625862866640091,0.17141950996273866,0.1475455147836303,0.15202126558934387,477504000
